tokenID,name,description,file_name,attributes[Pad],attributes[Glow],attributes[Pelt],attributes[Fit],attributes[Mug],attributes[Gear]
6065,Hoodkin #6065,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6065.gif,Mist,Gold Dust,Ink,No fit,Blink,Headphones
6066,Hoodkin #6066,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6066.gif,Blotter,No glow,Silver,Cream Polo,Blink,Headphones
6067,Hoodkin #6067,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6067.gif,Mint,Sparkle,Honey,Clay Cardigan,Sleepy,None
6068,Hoodkin #6068,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6068.gif,Blotter,No glow,Snow,No fit,Spark,Back Cap
6069,Hoodkin #6069,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6069.gif,Blush,Gold Dust,Rust,Blue Tee,Spark,Coffee
6070,Hoodkin #6070,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6070.gif,Mist,No glow,Rust,Ink Jacket,Wink,Shades
6071,Hoodkin #6071,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6071.gif,Blush,No glow,Honey,Ink Jacket,Sleepy,None
6072,Hoodkin #6072,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6072.gif,Mist,Blush Bloom,Ink,Blue Tee,Wide,Phone
6073,Hoodkin #6073,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6073.gif,Mist,Sparkle,Snow,Ink Jacket,Heart,Coffee
6074,Hoodkin #6074,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6074.gif,Night Tape,Blush Bloom,Snow,Blue Tee,Wink,Shades
6075,Hoodkin #6075,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6075.gif,Blotter,No glow,Moss,Forest Hoodie,Spark,Shades
6076,Hoodkin #6076,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6076.gif,Night Tape,Lime Halo,Honey,No fit,Coin,Bucket Hat
6077,Hoodkin #6077,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6077.gif,Slate,Gold Dust,Rust,Clay Cardigan,Smirk,Shades
6078,Hoodkin #6078,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6078.gif,Slate,No glow,Snow,Ink Jacket,Wide,Headphones
6079,Hoodkin #6079,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6079.gif,Blush,Blush Bloom,Ink,Clay Cardigan,Heart,Coffee
6080,Hoodkin #6080,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6080.gif,Night Tape,Lime Halo,Silver,Forest Hoodie,Coin,None
6081,Hoodkin #6081,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6081.gif,Amber,Blush Bloom,Rust,Clay Cardigan,Blink,None
6082,Hoodkin #6082,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6082.gif,Slate,Gold Dust,Honey,Clay Cardigan,Wink,Beanie
6083,Hoodkin #6083,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6083.gif,Blush,No glow,Rust,Blue Tee,Wink,Bucket Hat
6084,Hoodkin #6084,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6084.gif,Slate,Gold Dust,Moss,Clay Cardigan,Blink,Bucket Hat
6085,Hoodkin #6085,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6085.gif,Mist,No glow,Moss,Cream Polo,Smirk,Back Cap
6086,Hoodkin #6086,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6086.gif,Blush,Lime Halo,Rust,Ink Jacket,Coin,Bucket Hat
6087,Hoodkin #6087,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6087.gif,Amber,Gold Dust,Moss,Clay Cardigan,Blink,Shades
6088,Hoodkin #6088,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6088.gif,Amber,Blush Bloom,Moss,Ink Jacket,Smirk,None
6089,Hoodkin #6089,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6089.gif,Mist,Gold Dust,Moss,Blue Tee,Wide,Shades
6090,Hoodkin #6090,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6090.gif,Mint,Blush Bloom,Honey,Cream Polo,Smirk,Headphones
6091,Hoodkin #6091,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6091.gif,Night Tape,No glow,Silver,Cream Polo,Blink,Bucket Hat
6092,Hoodkin #6092,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6092.gif,Mint,No glow,Rust,No fit,Blink,Beanie
6093,Hoodkin #6093,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6093.gif,Mist,Gold Dust,Snow,Cream Polo,Heart,Phone
6094,Hoodkin #6094,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6094.gif,Ledger,Sparkle,Honey,Cream Polo,Smirk,None
6095,Hoodkin #6095,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6095.gif,Ledger,Sparkle,Silver,No fit,Spark,Headphones
6096,Hoodkin #6096,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6096.gif,Blush,Blush Bloom,Snow,Ink Jacket,Sleepy,Phone
6097,Hoodkin #6097,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6097.gif,Mist,Blush Bloom,Rust,Cream Polo,Wink,Back Cap
6098,Hoodkin #6098,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6098.gif,Mint,Lime Halo,Ink,Ink Jacket,Blink,Bucket Hat
6099,Hoodkin #6099,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6099.gif,Mint,No glow,Rust,Blue Tee,Coin,Coffee
6100,Hoodkin #6100,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6100.gif,Amber,Gold Dust,Moss,Ink Jacket,Smirk,Headphones
6101,Hoodkin #6101,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6101.gif,Mint,Gold Dust,Ink,Ink Jacket,Heart,Back Cap
6102,Hoodkin #6102,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6102.gif,Ledger,No glow,Rust,Forest Hoodie,Spark,Coffee
6103,Hoodkin #6103,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6103.gif,Blotter,Blush Bloom,Moss,Clay Cardigan,Wink,None
6104,Hoodkin #6104,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6104.gif,Mist,Sparkle,Honey,Forest Hoodie,Spark,Bucket Hat
6105,Hoodkin #6105,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6105.gif,Night Tape,No glow,Rust,Ink Jacket,Heart,Beanie
6106,Hoodkin #6106,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6106.gif,Ledger,Gold Dust,Silver,Ink Jacket,Blink,Phone
6107,Hoodkin #6107,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6107.gif,Ledger,Lime Halo,Snow,Cream Polo,Blink,Coffee
6108,Hoodkin #6108,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6108.gif,Ledger,No glow,Rust,No fit,Wide,Coffee
6109,Hoodkin #6109,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6109.gif,Mist,Blush Bloom,Moss,Forest Hoodie,Blink,Headphones
6110,Hoodkin #6110,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6110.gif,Ledger,Sparkle,Honey,Cream Polo,Wink,Bucket Hat
6111,Hoodkin #6111,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6111.gif,Mint,Gold Dust,Moss,Cream Polo,Sleepy,Back Cap
6112,Hoodkin #6112,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6112.gif,Slate,No glow,Ink,Ink Jacket,Heart,Shades
6113,Hoodkin #6113,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6113.gif,Amber,No glow,Honey,Ink Jacket,Wink,None
6114,Hoodkin #6114,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6114.gif,Mist,Gold Dust,Honey,Blue Tee,Wink,Phone
6115,Hoodkin #6115,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6115.gif,Mint,Gold Dust,Snow,Blue Tee,Blink,Shades
6116,Hoodkin #6116,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6116.gif,Amber,No glow,Silver,Cream Polo,Blink,Bucket Hat
6117,Hoodkin #6117,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6117.gif,Night Tape,No glow,Ink,No fit,Sleepy,Beanie
6118,Hoodkin #6118,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6118.gif,Blush,Sparkle,Honey,Forest Hoodie,Wink,None
6119,Hoodkin #6119,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6119.gif,Slate,Gold Dust,Honey,Ink Jacket,Wide,Bucket Hat
6120,Hoodkin #6120,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6120.gif,Slate,Sparkle,Rust,Clay Cardigan,Spark,Bucket Hat
6121,Hoodkin #6121,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6121.gif,Amber,Blush Bloom,Moss,No fit,Coin,Phone
6122,Hoodkin #6122,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6122.gif,Ledger,Lime Halo,Rust,Blue Tee,Blink,Phone
6123,Hoodkin #6123,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6123.gif,Mist,Lime Halo,Silver,Forest Hoodie,Wide,Coffee
6124,Hoodkin #6124,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6124.gif,Mint,Blush Bloom,Moss,Blue Tee,Heart,Headphones
6125,Hoodkin #6125,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6125.gif,Mint,Gold Dust,Ink,No fit,Spark,Headphones
6126,Hoodkin #6126,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6126.gif,Ledger,Gold Dust,Moss,Forest Hoodie,Smirk,Beanie
6127,Hoodkin #6127,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6127.gif,Amber,No glow,Moss,Forest Hoodie,Smirk,Back Cap
6128,Hoodkin #6128,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6128.gif,Mist,Gold Dust,Snow,Clay Cardigan,Sleepy,Headphones
6129,Hoodkin #6129,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6129.gif,Ledger,Blush Bloom,Silver,Forest Hoodie,Wink,Headphones
6130,Hoodkin #6130,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6130.gif,Ledger,No glow,Honey,Clay Cardigan,Smirk,None
6131,Hoodkin #6131,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6131.gif,Ledger,Lime Halo,Snow,Blue Tee,Wide,None
6132,Hoodkin #6132,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6132.gif,Blotter,No glow,Ink,Ink Jacket,Sleepy,Phone
6133,Hoodkin #6133,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6133.gif,Blotter,Gold Dust,Ink,Blue Tee,Blink,None
6134,Hoodkin #6134,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6134.gif,Blotter,Sparkle,Rust,No fit,Blink,Shades
6135,Hoodkin #6135,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6135.gif,Night Tape,Gold Dust,Silver,No fit,Wide,Bucket Hat
6136,Hoodkin #6136,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6136.gif,Slate,Blush Bloom,Silver,Ink Jacket,Sleepy,Shades
6137,Hoodkin #6137,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6137.gif,Ledger,Gold Dust,Rust,Clay Cardigan,Blink,Beanie
6138,Hoodkin #6138,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6138.gif,Mint,Blush Bloom,Ink,Clay Cardigan,Spark,Coffee
6139,Hoodkin #6139,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6139.gif,Mist,No glow,Rust,No fit,Sleepy,Phone
6140,Hoodkin #6140,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6140.gif,Mint,Blush Bloom,Moss,Cream Polo,Blink,Shades
6141,Hoodkin #6141,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6141.gif,Ledger,Sparkle,Snow,No fit,Heart,None
6142,Hoodkin #6142,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6142.gif,Blush,No glow,Snow,Cream Polo,Spark,None
6143,Hoodkin #6143,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6143.gif,Night Tape,No glow,Moss,Clay Cardigan,Smirk,None
6144,Hoodkin #6144,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6144.gif,Mint,Blush Bloom,Moss,Forest Hoodie,Sleepy,Shades
6145,Hoodkin #6145,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6145.gif,Night Tape,Gold Dust,Silver,No fit,Blink,Bucket Hat
6146,Hoodkin #6146,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6146.gif,Night Tape,Gold Dust,Silver,No fit,Spark,Back Cap
6147,Hoodkin #6147,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6147.gif,Blotter,No glow,Silver,Blue Tee,Blink,None
6148,Hoodkin #6148,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6148.gif,Mint,Lime Halo,Snow,Forest Hoodie,Wink,Bucket Hat
6149,Hoodkin #6149,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6149.gif,Mint,No glow,Snow,Forest Hoodie,Coin,Shades
6150,Hoodkin #6150,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6150.gif,Amber,Gold Dust,Silver,Forest Hoodie,Blink,None
6151,Hoodkin #6151,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6151.gif,Slate,Lime Halo,Silver,Cream Polo,Spark,Back Cap
6152,Hoodkin #6152,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6152.gif,Mist,Blush Bloom,Ink,Ink Jacket,Spark,Coffee
6153,Hoodkin #6153,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6153.gif,Blush,Blush Bloom,Rust,Clay Cardigan,Coin,None
6154,Hoodkin #6154,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6154.gif,Slate,Sparkle,Silver,Clay Cardigan,Blink,None
6155,Hoodkin #6155,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6155.gif,Mist,Blush Bloom,Snow,Clay Cardigan,Heart,Beanie
6156,Hoodkin #6156,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6156.gif,Mist,Lime Halo,Snow,Forest Hoodie,Blink,Headphones
6157,Hoodkin #6157,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6157.gif,Blotter,No glow,Ink,Forest Hoodie,Smirk,Bucket Hat
6158,Hoodkin #6158,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6158.gif,Mint,Sparkle,Honey,Clay Cardigan,Blink,Headphones
6159,Hoodkin #6159,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6159.gif,Blush,No glow,Honey,Clay Cardigan,Blink,None
6160,Hoodkin #6160,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6160.gif,Blush,No glow,Rust,Ink Jacket,Coin,Bucket Hat
6161,Hoodkin #6161,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6161.gif,Mist,Blush Bloom,Silver,Ink Jacket,Smirk,Headphones
6162,Hoodkin #6162,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6162.gif,Mist,Sparkle,Silver,Clay Cardigan,Smirk,None
6163,Hoodkin #6163,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6163.gif,Slate,Lime Halo,Snow,No fit,Blink,None
6164,Hoodkin #6164,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6164.gif,Blush,Gold Dust,Snow,No fit,Coin,Phone
6165,Hoodkin #6165,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6165.gif,Blotter,No glow,Silver,No fit,Coin,Back Cap
6166,Hoodkin #6166,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6166.gif,Mist,No glow,Moss,Forest Hoodie,Sleepy,Beanie
6167,Hoodkin #6167,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6167.gif,Blush,Gold Dust,Snow,Cream Polo,Spark,Headphones
6168,Hoodkin #6168,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6168.gif,Mint,No glow,Silver,Ink Jacket,Spark,Phone
6169,Hoodkin #6169,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6169.gif,Slate,Sparkle,Ink,Clay Cardigan,Coin,Headphones
6170,Hoodkin #6170,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6170.gif,Mint,Gold Dust,Silver,Ink Jacket,Heart,Phone
6171,Hoodkin #6171,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6171.gif,Night Tape,Lime Halo,Honey,Clay Cardigan,Wide,None
6172,Hoodkin #6172,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6172.gif,Slate,Gold Dust,Rust,Clay Cardigan,Wink,None
6173,Hoodkin #6173,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6173.gif,Amber,Blush Bloom,Silver,Blue Tee,Wink,Phone
6174,Hoodkin #6174,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6174.gif,Amber,Blush Bloom,Silver,Blue Tee,Spark,Headphones
6175,Hoodkin #6175,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6175.gif,Mint,Gold Dust,Ink,Forest Hoodie,Wide,Shades
6176,Hoodkin #6176,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6176.gif,Slate,Gold Dust,Ink,Clay Cardigan,Wink,Back Cap
6177,Hoodkin #6177,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6177.gif,Slate,Gold Dust,Ink,No fit,Sleepy,None
6178,Hoodkin #6178,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6178.gif,Slate,Gold Dust,Moss,Blue Tee,Blink,Phone
6179,Hoodkin #6179,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6179.gif,Blush,Lime Halo,Ink,No fit,Blink,None
6180,Hoodkin #6180,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6180.gif,Mist,No glow,Ink,Blue Tee,Blink,Coffee
6181,Hoodkin #6181,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6181.gif,Night Tape,Blush Bloom,Honey,No fit,Smirk,Coffee
6182,Hoodkin #6182,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6182.gif,Ledger,Sparkle,Ink,Clay Cardigan,Blink,Shades
6183,Hoodkin #6183,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6183.gif,Mist,Blush Bloom,Rust,Forest Hoodie,Blink,Back Cap
6184,Hoodkin #6184,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6184.gif,Blush,Gold Dust,Ink,Blue Tee,Smirk,Phone
6185,Hoodkin #6185,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6185.gif,Blotter,Lime Halo,Snow,Clay Cardigan,Spark,Back Cap
6186,Hoodkin #6186,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6186.gif,Blotter,Lime Halo,Snow,Ink Jacket,Smirk,Bucket Hat
6187,Hoodkin #6187,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6187.gif,Ledger,No glow,Honey,Forest Hoodie,Heart,Bucket Hat
6188,Hoodkin #6188,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6188.gif,Ledger,No glow,Silver,Clay Cardigan,Coin,None
6189,Hoodkin #6189,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6189.gif,Mint,Gold Dust,Rust,Ink Jacket,Wide,Headphones
6190,Hoodkin #6190,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6190.gif,Blotter,No glow,Moss,No fit,Wink,Coffee
6191,Hoodkin #6191,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6191.gif,Slate,No glow,Moss,Forest Hoodie,Blink,Bucket Hat
6192,Hoodkin #6192,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6192.gif,Mist,Blush Bloom,Silver,Clay Cardigan,Wide,Bucket Hat
6193,Hoodkin #6193,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6193.gif,Slate,Blush Bloom,Ink,Cream Polo,Blink,None
6194,Hoodkin #6194,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6194.gif,Mist,Lime Halo,Ink,Forest Hoodie,Sleepy,Bucket Hat
6195,Hoodkin #6195,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6195.gif,Night Tape,Gold Dust,Rust,Cream Polo,Spark,Phone
6196,Hoodkin #6196,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6196.gif,Ledger,Sparkle,Rust,Ink Jacket,Wide,None
6197,Hoodkin #6197,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6197.gif,Slate,Lime Halo,Ink,Ink Jacket,Spark,Coffee
6198,Hoodkin #6198,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6198.gif,Mist,Sparkle,Moss,Forest Hoodie,Spark,Phone
6199,Hoodkin #6199,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6199.gif,Amber,Blush Bloom,Honey,No fit,Smirk,None
6200,Hoodkin #6200,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6200.gif,Amber,Blush Bloom,Moss,Cream Polo,Smirk,Shades
6201,Hoodkin #6201,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6201.gif,Blotter,Sparkle,Silver,Cream Polo,Blink,Back Cap
6202,Hoodkin #6202,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6202.gif,Ledger,Gold Dust,Silver,Clay Cardigan,Blink,Back Cap
6203,Hoodkin #6203,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,6203.gif,Amber,Gold Dust,Ink,Clay Cardigan,Coin,None
